veillonella_parvula,roseburia_intestinalis,eubacterium_rectale,bacteroides_finegoldii,flavonifractor_plautii,parabacteroides_distasonis,anaerotruncus_sp_cag_528,bacteroides_ovatus,fecalcal,roseburia_inulinivorans,ruminococcus_bicirculans,bacteroides_uniformis,bacteroides_fragilis,bacteroides_massiliensis,acidaminococcus_intestini,akkermansia_muciniphila,barnesiella_intestinihominis,eisenbergiella_massiliensis,parabacteroides_merdae,veillonella_seminalis,ruminococcus_bromii,alistipes_finegoldii,bacteroides_thetaiotaomicron,alistipes_putredinis,klebsiella_pneumoniae,bacteroides_faecis_cag_32,klebsiella_variicola,ruminococcus_gnavus,escherichia_coli,clostridium_neonatale,bacteroides_vulgatus,clostridium_clostridioforme,roseburia_faecis,prevotella_sp_885,bacteroides_caccae,bacteroides_eggerthii,bacteroides_sp_cag_144,week_num,streptococcus_thermophilus,bacteroides_stercoris,clostridium_citroniae,odoribacter_splanchnicus,prevotella_sp_am42_24,bacteroides_xylanisolvens,proteus_mirabilis,prevotella_stercorea,erysipelatoclostridium_ramosum,prevotella_sp_cag_1185,lactobacillus_acidophilus,oscillibacter_sp_57_20,bacteroides_coprocola,haemophilus_parainfluenzae,eubacterium_eligens,oscillibacter_sp_cag_241,bacteroides_cellulosilyticus,fusicatenibacter_saccharivorans,bifidobacterium_dentium,bifidobacterium_breve,clostridium_symbiosum,parabacteroides_goldsteinii,faecalibacterium_prausnitzii,clostridium_bolteae,bifidobacterium_adolescentis,butyrivibrio_crossotus,prevotella_buccae,veillonella_atypica,proteobacteria_bacterium_cag_139,bifidobacterium_longum,bacteroides_dorei,dialister_invisus,phascolarctobacterium_succinatutens,prevotella_copri,firmicutes_bacterium_cag_83,bacteroides_intestinalis,bacteroides_plebeius,morganella_morganii,parasutterella_excrementihominis,coprobacter_fastidiosus,eubacterium_sp_cag_251,dorea_longicatena,agathobaculum_butyriciproducens,eubacterium_sp_cag_38,bacteroides_sp_43_108,bacteroides_fluxus,bacteroides_sartorii,clostridium_sp_cag_167,clostridium_sp_cag_299,hungatella_hathewayi,roseburia_hominis,chlamydia_ibidis,phascolarctobacterium_faecium,dialister_sp_cag_357,alistipes_shahii,coprococcus_eutactus,bacteroides_salyersiae,anaerostipes_hadrus,ruthenibacterium_lactatiformans,eubacterium_sp_cag_180,lachnospira_pectinoschiza,oxalobacter_formigenes,klebsiella_quasipneumoniae,blautia_obeum,blautia_wexlerae,sutterella_parvirubra,butyrivibrio_sp_cag_318,bacteroides_oleiciplenus,eubacterium_ventriosum,klebsiella_michiganensis,staphylococcus_epidermidis,fusobacterium_nucleatum,prevotella_corporis,prevotella_oris,clostridium_saccharolyticum,enterococcus_faecium,coprococcus_comes,bilophila_wadsworthia,gemmiger_formicilis,clostridium_bolteae_cag_59,citrobacter_freundii,desulfovibrio_piger,klebsiella_oxytoca,desulfovibrionaceae_bacterium,eubacterium_siraeum,bacteroides_faecis,firmicutes_bacterium_cag_110,alistipes_inops,eubacterium_ramulus,prevotella_sp_cag_279,methanobrevibacter_smithii,lactobacillus_crispatus,blautia_hansenii,bifidobacterium_pseudocatenulatum,turicibacter_sanguinis,intestinimonas_butyriciproducens,veillonella_dispar,ruminococcus_torques,firmicutes_bacterium_cag_94,parabacteroides_johnsonii,megasphaera_micronuciformis,clostridium_sp_cag_58,collinsella_intestinalis,ruminococcus_callidus,bulleidia_extructa,collinsella_aerofaciens,ruminococcus_sp_cag_330,butyricicoccus_pullicaecorum,bacteroides_sp_cag_633,haemophilus_sp_hmsc71h05,prevotella_dentalis,cloacibacillus_porcorum,dysgonomonas_sp_37_18,intestinibacter_bartlettii,butyricimonas_synergistica,clostridium_sp_cag_411,campylobacter_concisus,cutibacterium_acnes,faecalicatena_orotica,clostridium_sp_cag_678,haemophilus_sputorum,streptococcus_parasanguinis,coprobacillus_cateniformis,streptococcus_infantis,bacteroides_clarus,fusobacterium_ulcerans,lactobacillus_paragasseri,anaeromassilibacillus_sp_an250,ruminococcus_lactaris,clostridium_sp_cag_242,bifidobacterium_catenulatum,enterococcus_dispar,blautia_sp_cag_257,lachnoclostridium_sp_an138,haemophilus_pittmaniae,clostridium_asparagiforme,firmicutes_bacterium_cag_646,bacteroides_sp_cag_661,parabacteroides_sp_cag_409,eubacterium_hallii,lawsonibacter_asaccharolyticus,flavonifractor_sp_an10,clostridium_lavalense,micrococcus_aloeverae,victivallis_vadensis,citrobacter_werkmanii,pseudoflavonifractor_sp_an184,bifidobacterium_animalis,dorea_formicigenerans,coprococcus_catus,gemmiger_sp_an50,pediococcus_acidilactici,bifidobacterium_bifidum,aggregatibacter_aphrophilus,alistipes_timonensis,megamonas_funiformis_cag_377,veillonella_infantium,lactobacillus_mucosae,flavonifractor_sp_an306,roseburia_sp_cag_303,odoribacter_laneus,proteus_hauseri,diagnosis
3.22857958375642e-05,0.0246394495131437,0.0,0.0,0.0026476439212855,0.0,0.0,0.0,0.757192585777545,0.0,0.0,0.0,0.0819870848849532,0.0,0.0,0.0,0.0,0.003320429068742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011422760093716,0.0002962439915365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0531141177116215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038426736311415,0.0,0.0,0.0,0.0,3.61176000439026e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.1960152992181e-05,0.0,0.0557313727698449,0.0001142522610632,0.0,0.0,0.0,0.0001158456845945,0.0,0.0,0.0,3.97786803004537e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000139500436304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000984147693213,0.0,0.0,0.0,0.0,0.0,0.0,0.0013313053604417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014333413744313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002002022851173,0.0,0.0,0.0,0.0018421114182055,0.0,0.0015498509854973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011356746833132,0.0,5.6832105951435e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017643182050857,1.34682227054469e-05,0.0,0.0,0.0,0.000513101346422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002602971154424,0.0,0.0,0.0,0.0,0.0,2
1.26153836449705e-05,0.0343726896636393,0.0,0.0,0.0092187685216331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.462002810615168,0.0,0.0,0.0,0.0,0.0165880756470711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011176922217159,0.0024729228866982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230769213017753,0.0,0.0,0.0001079230686213,0.0,0.0,0.0,0.0,0.0,0.002145538296497,0.0,0.0,0.0,0.0,0.0003616922798698,0.0,0.0,0.0,0.0,0.0,0.0,0.000415999968,0.0,0.134839912704622,0.0001503846038165,0.0,0.0,0.0,0.0007236153289526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0158090757069942,0.0,0.0,0.0,0.0,0.0,0.0001592307569822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010308460745503,0.0,0.0,0.0,0.0,0.0,0.0,0.0208812291629824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0128716913175622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49230734674559e-05,0.0,0.0,0.0,0.0007309999437692,0.0,0.0296168438756274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054853072703609,0.0,0.0003341538204497,0.0,0.0,0.0,0.0002536922881775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1230768366864e-05,0.0,0.0,0.0,0.0,0.0,0.0004237691981716,0.0,0.0,0.0,0.0,0.0,0.0,0.0064161533526035,9.25384544201189e-05,0.0,0.0,0.0,0.0072386917508698,0.0,0.0,4.07692276331363e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000233999982,0.0,0.0,0.0,0.0,0.0,2
1.93939408631773e-05,0.157841754381951,0.0,0.0,0.0275187899635447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333701010128864,0.0,0.0,0.0,0.0,0.0043074245687442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001201818272865,0.0029828790138544,0.0,9.20454615185956e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.242424260789717,0.0,0.0,1.46212132288798e-05,0.0,0.0,0.0,0.002698560810497,0.0,0.0013618182849862,0.0,0.0,0.0,0.0,0.0002831818396349,0.0,0.0,0.0,0.0,0.0,0.0,0.0006305303507977,0.0,0.0915309160250694,0.0003768939679465,0.0,0.0,0.0,0.0004369697300734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004744697329143,0.0,0.0,0.0,0.0,0.0,0.0059826519683827,0.0,0.0,0.0,0.0,0.0,0.0014675758687557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012139394859045,0.0,0.0,0.0,0.0,0.0,0.0,0.0099658340883207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010124621979138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022861365368285,0.0,0.0,0.0,0.0016345455783746,0.0,0.0768397785484681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008459849125746,0.0,0.0007509849053776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033459851019685,0.0,0.0,0.0,0.0,0.0,0.0,0.0047037124775539,0.0022135607737546,0.0,0.0,0.0,0.0023087122961145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003185606301939,0.0,0.0,0.0,0.0,0.0,2
0.0,0.254585111111111,0.0,0.0,0.0110936296296296,0.0,0.0,0.0,0.0,0.0,0.0,2.87407407407407e-05,0.32066837037037,0.0,0.0,0.0,0.0,0.0032017777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004996296296296,0.0016775555555555,0.0,0.000152074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021119259259259,0.0,0.0,0.0,0.0,1.93333333333333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115940962962963,6.91851851851852e-05,0.0,0.0,0.0,0.0005808148148148,0.0,0.0,0.0,7.33333333333333e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042594814814814,0.0,0.0,0.0,0.0,0.0,0.0006116296296296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032175555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0041309629629629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043225925925925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002328888888888,0.0,0.0,0.0,0.000730074074074,0.0,0.0056117037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97777777777778e-05,0.0,0.0001051111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74814814814815e-05,0.0,0.0,0.0,0.0,6.66666666666667e-05,0.0,0.0007037777777777,0.0003994814814814,0.0,0.0,0.0,0.0029608148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001777777777777,0.0,0.0,0.0,0.0,0.0,2
0.0,0.153902279411765,0.0,0.0,0.0177044117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.420818823529412,0.0,0.0,0.0,0.0,0.0098307352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011464705882352,0.0019380882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028886029411764,0.0,0.0,0.0,0.0,0.0010100735294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0698225,0.000155294117647,0.0,0.0,0.0,0.0004803676470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043635294117647,0.0,0.0,0.0,0.0,0.0,0.0001338235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026138235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0124905882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031344117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006608088235294,0.0,0.0,0.0,0.0008566911764705,0.0,0.0088123529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019285294117647,0.0,0.0037382352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.46323529411765e-05,0.0,0.0065916911764705,0.000164044117647,0.0,0.0,0.0,0.004682794117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002104411764705,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.780306622411886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005667804646752,0.0,0.0013006006006006,0.0458903903903904,0.0158342816500711,0.0144594278489015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0616405879563774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002483009325114,0.0,0.0,0.0,0.0,0.0001906432748538,0.0,0.0,0.0,0.0,0.0,0.0,0.0163899952584163,0.0,0.0,0.0,0.0,0.0,0.0,0.0021778251936146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033103840682788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92603129445235e-05,0.0,0.0,0.0,0.0337488067014383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012273747431642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010097834676782,0.0,0.0,0.0,0.0,0.0,2
0.0,0.175710567375887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0262072340425532,0.0030634751773049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0096297163120567,0.0,0.003617304964539,0.0,0.0,0.196935531914894,0.0,0.0,0.0,0.0,0.290780141843972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0571658156028369,0.0,0.0,0.0,0.0,0.0002741134751773,0.074211914893617,0.0,0.0,0.0,0.0,0.0,0.0013767375886524,0.0,0.118019716312057,0.0068974468085106,0.0,0.0,0.0,0.0001627659574468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013150354609929,0.0002724822695035,0.0,0.0,0.0,0.0,0.0,0.0076461702127659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009317021276595,0.0002137588652482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035896453900709,0.0,0.0,0.0,0.0014621985815602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025029078014184,0.0,0.0008409219858156,0.0,0.0,0.0,0.0007780851063829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015989361702127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002569503546099,0.0,0.0,0.0,0.0,0.0,2
9.298937784522e-05,0.0137993930197269,2.45523520485584e-05,0.0,0.0025895599393019,0.0,0.0,0.0,0.566009104704097,0.0046392412746585,0.0094846433990895,0.0001338391502276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00158406676783,1.26858877086495e-05,0.0,0.0002078907435508,0.0,0.184554203338391,0.0,0.0,0.0,0.0,0.130500758725341,9.91198786039454e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026835811836115,0.0,0.0,0.0,0.0,0.0017544461305007,0.0163939605462822,0.0,0.0,0.0016914719271623,0.0,0.0,9.93626707132018e-05,0.0,0.0306270713201821,0.0003228224582701,0.0,0.0,0.0,0.0003365098634294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009554476479514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019435811836115,2.2154779969651e-06,0.0,0.0,0.0,0.0,0.0,0.0020128983308042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61456752655539e-05,0.0,0.0,1.05614567526555e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014918361153262,0.0,0.0,0.0,0.0010949317147192,0.0,0.0,0.0,0.0,0.0001450075872534,0.0,0.0,0.0,0.0,0.0,0.0012437329286798,0.0,0.0005765098634294,0.0,0.0,0.0,9.73292867981791e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.58573596358118e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003909256449165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000638937784522,0.0010975720789074,0.0,0.0,0.0,0.0,0.0,0.0,0.0002958421851289,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0290623428232867,0.0029558618651129,0.0,0.0576700649882714,0.0,0.0,0.0,0.0,0.0259488257966327,0.0001752413672247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026656549885755,0.0004668965195243,0.0,0.0,0.0,0.0811417875074629,0.0,0.0,0.0,0.0,0.310344806183117,0.0,0.0,0.0003397930800142,0.0,0.0,0.0,0.0,0.0,0.0010662757885327,0.0,0.0,0.0,0.0,0.0004668965195243,0.0539282721428778,0.0,0.0,0.0353740665259265,0.0,0.0,0.0013145516334792,0.0,0.277741429121281,0.0105904820282426,0.0,0.0,0.0,0.0002609654992437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046615169198953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071755857120285,0.0,0.0,0.0,0.0,0.0,0.0,0.0045508272723567,0.0,0.0,0.0,0.0199902055179169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008383447697693,0.0,0.0,0.0005146896196765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013391033559239,0.0,0.0,0.0,0.0,0.0037473790519048,0.0,0.0,0.0,0.0,0.0,0.0023775860429251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007505516723757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001657241265017,0.0,0.0,0.0,0.0,0.0,0.001120482681346,0.0046023445101831,0.0,0.0,0.0,0.0,0.0,0.0,9.54482692794297e-05,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0167268643849867,0.0127527463483085,0.0845637337807582,0.0026423532002307,0.0050134318640619,0.0,0.003755588603489,0.0,0.0169338251895907,0.0009166667565359,0.0898476558674172,0.0002626470845732,0.0199561784270763,0.0,0.0,0.0,0.0,0.0016344119249423,0.0,0.0,0.0349800034294121,0.0,0.0719488305832187,0.0,0.0,0.0,0.0008781373409938,0.0,0.0,0.30776091252558,0.0,0.070314320619051,0.0,0.0641346141308445,0.0,0.0,0.0196078450595927,0.0001267647183102,0.0,7.84313802383706e-05,0.0,0.0,5.80392213763943e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001649019769511,0.0084398047490004,0.0,0.0243053945397446,0.0006463726123894,0.0,0.0,7.35294189734725e-06,0.0,0.085712655462025,0.0,0.0,0.0,0.0,0.0,6.08823589100352e-05,0.0003282353262975,0.0094220597472607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017246080122164,0.0159084329321993,0.0,0.0,0.0001017647158592,0.0,0.0,0.0,0.0,0.0,0.0010979412841118,0.0,0.0068340202778451,0.0,0.0,0.0,0.0,0.0,0.0,0.0084033341571896,0.000434019650394,0.0,0.0,0.0,0.0,0.0006834314395521,0.0036294121205306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005543137798346,0.0,0.0001129411875432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004220588649077,0.0012255883554498,9.36274601595549e-05,0.0,0.0,0.0,0.0,0.0003140196386293,0.0,0.0,0.0,0.0009537255836985,0.0,0.0,0.0,0.0003985294508362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002784313998462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001944117837658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001821862923712,0.0,3.62745133602464e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66666702614383e-05,0.0,0.0,0.0,0.0,0.0,2
0.0001350000259615,0.0130547140489835,0.0274283706593021,0.080731361679108,0.0020784619381657,0.0050730778986688,0.0,0.0041173084840977,0.0,0.0083143285219862,0.0012745194758691,0.0598103961173839,0.0003473077590976,0.0204676000899231,0.0,0.0,0.0,0.0,0.0034634622045119,0.0,0.0,0.023238562161262,3.711539175296e-05,0.044091835402276,0.0,0.0,0.0,0.0008795193999075,0.0,0.0,0.299134672910514,0.0,0.0734652064356166,0.0,0.0656216472349322,0.0,0.0,0.0384615458579896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7692322633139e-05,0.0,0.0,0.0,0.0,9.11538636834353e-05,0.0235376968341725,0.0,0.0086804824385543,0.0035960583838573,0.0,0.0,0.0,0.0,0.128507140097527,1.90384651997048e-05,0.0,0.0,0.0,0.0,0.0002414423541235,0.0007799039961353,0.0104732712448599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003514616060503,0.0036434622391273,0.0,0.0,0.0018783657458395,0.0,0.0,0.0,0.0,0.0,0.0012507694713018,3.07692366863917e-06,0.0065356743337835,0.0,0.0,0.0,0.0,0.0,0.0,0.0143014450579702,7.0192321190831e-06,0.0,0.0,0.0,0.0,0.009850578817419,0.0006701924365754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012695194749075,0.0,0.0004497116249445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001536538757026,0.0010407694309172,0.0001552884914016,0.0,0.0,0.0,0.0,0.0008558655492049,0.0,0.0,0.0,0.0027215389849113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001310577175111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004892308633136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.221155619453e-05,0.0019403849885355,0.0,4.50961625184928e-05,0.0,0.0,0.0,0.0,1.05769251109471e-05,0.0,0.0004182693112056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
